     id                xc                yc                zc                ra                vx                vy                vz     ct
     24    9.86332874e-01    4.42124461e-01    5.00000000e-02    4.94000000e-02   -8.75467167e-04   -1.42087521e-02    0.00000000e+00     -1
     25    1.00830781e+00    1.08060570e+00    5.00000000e-02    4.94000000e-02   -1.76169993e-02    1.90531085e-02    0.00000000e+00     -1
     26   -1.63311796e-01    3.38593431e-01    5.00000000e-02    4.94000000e-02    5.97982420e-03   -1.09470294e-02    0.00000000e+00     -1
     27   -4.62101103e-01    6.86405035e-01    5.00000000e-02    4.94000000e-02   -2.64832104e-03   -1.36946687e-02    0.00000000e+00     -1
     28   -5.37036787e-01   -7.49920537e-01    5.00000000e-02    4.94000000e-02    2.82218777e-03   -4.17493597e-03    0.00000000e+00     -1
     29    9.76329441e-01   -7.92942993e-01    5.00000000e-02    4.94000000e-02   -1.98414406e-02   -1.86962330e-02    0.00000000e+00     -1
     30   -2.80348005e-01    4.42668040e-01    5.00000000e-02    4.94000000e-02    1.24885441e-02   -6.56682292e-03    0.00000000e+00     -1
     31   -6.42572307e-01   -4.94015131e-01    5.00000000e-02    4.94000000e-02    4.22442503e-03   -1.27793632e-02    0.00000000e+00     -1
     32    5.57156438e-01   -8.34264500e-01    5.00000000e-02    4.94000000e-02   -1.87262548e-02    1.46735194e-02    0.00000000e+00     -1
     33    5.17521115e-02   -1.07392977e+00    5.00000000e-02    4.94000000e-02   -1.61894672e-02   -1.29968814e-02    0.00000000e+00     -1
     34    5.58370588e-01    7.14715324e-01    5.00000000e-02    4.94000000e-02    7.82818265e-03    2.33702569e-02    0.00000000e+00     -1
     35    6.23363621e-01    3.34700029e-01    5.00000000e-02    4.94000000e-02   -2.03259761e-02   -1.82548794e-02    0.00000000e+00     -1
     36   -7.08827793e-01   -1.03222465e+00    5.00000000e-02    4.94000000e-02   -1.92897633e-03    1.59838640e-02    0.00000000e+00     -1
     37    6.13394005e-01    1.75964708e-01    5.00000000e-02    4.94000000e-02   -2.24030591e-02   -1.71096436e-02    0.00000000e+00     -1
     38   -8.98875658e-01    9.35893547e-01    5.00000000e-02    4.94000000e-02    2.48899500e-02   -2.22971211e-02    0.00000000e+00     -1
     39   -1.02641088e+00    8.89295676e-01    5.00000000e-02    4.94000000e-02   -2.47919196e-02    2.11534564e-02    0.00000000e+00     -1
     40   -7.67106562e-01    2.25341230e-01    5.00000000e-02    4.94000000e-02   -1.68434250e-02   -5.41548847e-03    0.00000000e+00     -1
     41    7.67268367e-01    9.91264026e-01    5.00000000e-02    4.94000000e-02   -7.04523156e-03    2.62425112e-03    0.00000000e+00     -1
     42   -1.13817970e-01    1.90631986e-01    5.00000000e-02    4.94000000e-02    9.36937173e-03   -2.00179968e-02    0.00000000e+00     -1
     43    1.18134831e+00   -4.69691641e-01    5.00000000e-02    4.94000000e-02    3.84855563e-03    1.88806889e-02    0.00000000e+00     -1
     44    3.09383835e-01    5.94742311e-01    5.00000000e-02    4.94000000e-02   -2.32289547e-02    1.23901433e-02    0.00000000e+00     -1
     45    1.02090372e+00    7.99772501e-01    5.00000000e-02    4.94000000e-02    1.86635671e-02    1.65518770e-02    0.00000000e+00     -1
     46    5.85146897e-01    1.15064191e+00    5.00000000e-02    4.94000000e-02    2.01683170e-02    2.41797869e-02    0.00000000e+00     -1
     47   -6.57955427e-03    4.00512803e-01    5.00000000e-02    4.94000000e-02   -1.68015998e-02    1.65005917e-02    0.00000000e+00     -1
     48   -6.04694116e-01    3.59296767e-01    5.00000000e-02    4.94000000e-02    6.47398517e-03   -1.35431510e-02    0.00000000e+00     -1
     49   -4.39518870e-01    4.81487915e-01    5.00000000e-02    4.94000000e-02   -8.56114783e-03   -1.34286024e-02    0.00000000e+00     -1
     50    3.19373264e-01   -1.02201367e+00    5.00000000e-02    4.94000000e-02   -1.38171793e-02    7.55660412e-03    0.00000000e+00     -1
     51   -9.28126668e-01    5.26244583e-01    5.00000000e-02    4.94000000e-02   -1.42582854e-03    4.62699594e-03    0.00000000e+00     -1
     52   -1.17797861e-01    1.06636343e+00    5.00000000e-02    4.94000000e-02   -8.18244372e-03    1.73842218e-02    0.00000000e+00     -1
     53   -1.19224450e+00   -1.57168090e-01    5.00000000e-02    4.94000000e-02   -7.75285225e-03    4.92406498e-03    0.00000000e+00     -1
     54   -6.38659909e-01    7.99783906e-01    5.00000000e-02    4.94000000e-02    8.77379902e-03   -8.52486014e-04    0.00000000e+00     -1
     55   -4.68106360e-01   -4.33540246e-02    5.00000000e-02    4.94000000e-02    1.06043630e-02   -1.58722106e-02    0.00000000e+00     -1
     56   -1.10192567e+00    2.92374771e-01    5.00000000e-02    4.94000000e-02   -4.30081302e-03    9.79918956e-03    0.00000000e+00     -1
     57    3.30336367e-01    4.17447591e-01    5.00000000e-02    4.94000000e-02   -7.64420635e-03   -1.57688766e-02    0.00000000e+00     -1
     58    3.05178927e-01    2.61854069e-01    5.00000000e-02    4.94000000e-02    1.15364673e-02   -8.58127809e-03    0.00000000e+00     -1
     59   -7.14689342e-01    5.77052259e-01    5.00000000e-02    4.94000000e-02    2.10457179e-02    9.23782684e-03    0.00000000e+00     -1
     60   -9.89655293e-01    7.78583346e-02    5.00000000e-02    4.94000000e-02   -1.19751529e-02    1.88691964e-02    0.00000000e+00     -1
     61   -3.32157822e-01   -9.32938483e-01    5.00000000e-02    4.94000000e-02    3.83452579e-03    4.66057275e-03    0.00000000e+00     -1
     62   -5.06933339e-01    3.99735818e-01    5.00000000e-02    4.94000000e-02    1.37883621e-02   -1.05810294e-02    0.00000000e+00     -1
     63   -7.44597643e-01   -4.08859012e-01    5.00000000e-02    4.94000000e-02    2.42181601e-02   -2.48210713e-02    0.00000000e+00     -1
     64   -4.04450219e-01    7.85738725e-01    5.00000000e-02    4.94000000e-02   -1.55899479e-02   -3.17515015e-03    0.00000000e+00     -1
     65    4.77780967e-01    6.35691444e-01    5.00000000e-02    4.94000000e-02   -1.89428419e-02    9.28928958e-03    0.00000000e+00     -1
     66   -7.11484281e-01    8.68601094e-01    5.00000000e-02    4.94000000e-02    1.46828420e-02    2.40210249e-03    0.00000000e+00     -1
     67    9.71837931e-01   -4.86507714e-01    5.00000000e-02    4.94000000e-02    2.04821479e-02    1.86989484e-02    0.00000000e+00     -1
     68    1.82878915e-01   -4.45457641e-03    5.00000000e-02    4.94000000e-02   -1.68621628e-02   -1.13044416e-02    0.00000000e+00     -1
     69   -1.82428273e-02    8.74989505e-01    5.00000000e-02    4.94000000e-02   -1.81689245e-03    1.74471081e-02    0.00000000e+00     -1
     70   -1.81878766e-02    2.47461183e-01    5.00000000e-02    4.94000000e-02    1.69066801e-02    1.12125994e-02    0.00000000e+00     -1
     71   -6.67282699e-01   -7.72301977e-01    5.00000000e-02    4.94000000e-02   -7.37258816e-05   -1.89370608e-02    0.00000000e+00     -1
     72    2.93029086e-01    9.80363171e-01    5.00000000e-02    4.94000000e-02    1.68413882e-02    1.59063806e-02    0.00000000e+00     -1
     73    3.81194793e-01   -2.53614817e-01    5.00000000e-02    4.94000000e-02    5.44414298e-03   -1.20546940e-02    0.00000000e+00     -1
     74   -1.02589197e+00   -8.37048036e-01    5.00000000e-02    4.94000000e-02   -1.96075859e-02    7.36036910e-03    0.00000000e+00     -1
     75   -5.08153151e-01   -3.27364088e-01    5.00000000e-02    4.94000000e-02   -8.43070898e-03   -2.04425710e-02    0.00000000e+00     -1
     76   -5.62892825e-01    2.00568715e-01    5.00000000e-02    4.94000000e-02    7.93733172e-03    1.30888904e-02    0.00000000e+00     -1
     77   -8.22546920e-01   -3.01755237e-02    5.00000000e-02    4.94000000e-02    1.91518296e-02    6.28326597e-03    0.00000000e+00     -1
     78   -7.01175381e-01    4.25153313e-02    5.00000000e-02    4.94000000e-02    2.87803064e-03   -3.69003121e-03    0.00000000e+00     -1
     79   -4.17567688e-01   -6.13615231e-01    5.00000000e-02    4.94000000e-02    1.14680034e-02    6.93270733e-03    0.00000000e+00     -1
     80   -3.88216975e-01    1.16362711e+00    5.00000000e-02    4.94000000e-02    1.98780133e-02   -1.81962694e-02    0.00000000e+00     -1
     81    6.58526964e-01    6.79876785e-01    5.00000000e-02    4.94000000e-02   -1.03160966e-02   -1.92666093e-02    0.00000000e+00     -1
     82    5.30413894e-01    8.77283555e-01    5.00000000e-02    4.94000000e-02   -2.25418770e-02   -2.54474440e-03    0.00000000e+00     -1
     83   -6.26544541e-02   -6.93880993e-01    5.00000000e-02    4.94000000e-02    1.82590606e-02   -2.03040245e-02    0.00000000e+00     -1
     84    3.77087782e-01   -4.75768556e-01    5.00000000e-02    4.94000000e-02    1.54547654e-02   -1.84148928e-02    0.00000000e+00     -1
     85    6.74084050e-01   -1.01482540e-01    5.00000000e-02    4.94000000e-02    9.60382211e-03   -2.87198824e-03    0.00000000e+00     -1
     86    2.15128100e-01   -9.14132926e-01    5.00000000e-02    4.94000000e-02    3.93174236e-03    1.49496096e-03    0.00000000e+00     -1
     87   -3.31399581e-01    2.28108616e-01    5.00000000e-02    4.94000000e-02   -9.78572731e-03    1.94361663e-02    0.00000000e+00     -1
     88    7.91539920e-01   -6.39225096e-01    5.00000000e-02    4.94000000e-02   -2.14954898e-02   -2.00581289e-02    0.00000000e+00     -1
     89    9.07866471e-01   -3.42736663e-01    5.00000000e-02    4.94000000e-02   -7.78745209e-03    1.57454333e-02    0.00000000e+00     -1
     90    6.67817595e-01   -5.82074639e-01    5.00000000e-02    4.94000000e-02    6.29820541e-03    1.68051874e-02    0.00000000e+00     -1
     91    2.69860809e-01   -7.24750588e-01    5.00000000e-02    4.94000000e-02   -1.95133655e-02    8.73026218e-03    0.00000000e+00     -1
     92   -2.37149636e-01   -7.19154339e-01    5.00000000e-02    4.94000000e-02   -9.21709844e-03   -3.29957156e-03    0.00000000e+00     -1
     93   -8.28662972e-01    7.88303761e-02    5.00000000e-02    4.94000000e-02    2.76988681e-03   -2.42710328e-02    0.00000000e+00     -1
     94   -2.82798849e-01   -2.87484783e-01    5.00000000e-02    4.94000000e-02   -9.72959969e-03    1.18703865e-02    0.00000000e+00     -1
     95    3.59181514e-01   -5.74932379e-01    5.00000000e-02    4.94000000e-02    2.61581979e-03    2.09795446e-02    0.00000000e+00     -1
     96    7.43484711e-01    4.46367275e-01    5.00000000e-02    4.94000000e-02    9.89241115e-03   -9.40247638e-03    0.00000000e+00     -1
     97   -1.18558855e+00    3.50133705e-01    5.00000000e-02    4.94000000e-02    1.64799186e-03    1.71954816e-02    0.00000000e+00     -1
     98   -2.38298286e-01    4.44357002e-02    5.00000000e-02    4.94000000e-02   -6.89228344e-03    1.09433617e-02    0.00000000e+00     -1
     99    4.26749670e-01    7.24552079e-01    5.00000000e-02    4.94000000e-02   -1.73562099e-02   -2.33553675e-02    0.00000000e+00     -1
    100    4.45732301e-01   -1.04745457e+00    5.00000000e-02    4.94000000e-02   -1.56191794e-02    5.94791669e-03    0.00000000e+00     -1
    101    1.62794606e-01    4.80722727e-01    5.00000000e-02    4.94000000e-02   -2.49437260e-02   -2.47145429e-02    0.00000000e+00     -1
    102    8.58132510e-01    3.72883456e-01    5.00000000e-02    4.94000000e-02   -1.59419393e-02   -7.93227646e-03    0.00000000e+00     -1
    103    8.30636379e-03   -8.22865961e-01    5.00000000e-02    4.94000000e-02    1.64478654e-02    8.78270293e-03    0.00000000e+00     -1
    104    4.94560157e-01   -2.53148899e-01    5.00000000e-02    4.94000000e-02    1.84462000e-02    2.36985473e-03    0.00000000e+00     -1
    105    1.03796303e+00    5.73502518e-01    5.00000000e-02    4.94000000e-02   -1.33440557e-02    2.13287897e-02    0.00000000e+00     -1
    106    1.04020805e+00    1.23463035e-01    5.00000000e-02    4.94000000e-02   -2.79655995e-04    2.62842054e-03    0.00000000e+00     -1
    107    2.26793451e-01    7.53932958e-01    5.00000000e-02    4.94000000e-02    7.86004545e-03    2.47649973e-02    0.00000000e+00     -1
    108   -4.21100599e-01    1.04604418e+00    5.00000000e-02    4.94000000e-02    1.87154691e-02    4.45783424e-03    0.00000000e+00     -1
    109    2.50509052e-01   -5.69317019e-01    5.00000000e-02    4.94000000e-02   -1.47178950e-03   -1.66522696e-02    0.00000000e+00     -1
    110    8.76205206e-01    7.09176984e-01    5.00000000e-02    4.94000000e-02    1.86510670e-02    8.22072049e-03    0.00000000e+00     -1
    111    2.68753733e-01   -2.10041768e-01    5.00000000e-02    4.94000000e-02    4.84495036e-03    7.28007414e-03    0.00000000e+00     -1
    112   -1.12088785e+00    1.89651613e-01    5.00000000e-02    4.94000000e-02    1.00455174e-02    9.07533488e-04    0.00000000e+00     -1
    113   -2.44559957e-02   -9.29644943e-01    5.00000000e-02    4.94000000e-02    5.17451333e-04   -2.25750159e-02    0.00000000e+00     -1
    114   -2.23760222e-01   -6.07121906e-01    5.00000000e-02    4.94000000e-02   -2.41271698e-02    1.08798375e-02    0.00000000e+00     -1
    115    7.51072832e-01    1.76930836e-01    5.00000000e-02    4.94000000e-02    4.13411256e-03   -2.66287391e-03    0.00000000e+00     -1
    116   -1.02177497e+00   -1.05906422e+00    5.00000000e-02    4.94000000e-02    7.03831654e-03    4.86398802e-03    0.00000000e+00     -1
    117   -6.72509194e-01   -6.65754317e-01    5.00000000e-02    4.94000000e-02    6.51215784e-03    2.11756359e-02    0.00000000e+00     -1
    118   -8.91546010e-02    5.71052413e-01    5.00000000e-02    4.94000000e-02   -3.07191011e-03    1.75293223e-02    0.00000000e+00     -1
    119    6.40832809e-01    9.57806707e-01    5.00000000e-02    4.94000000e-02   -8.32153840e-03    1.83712471e-03    0.00000000e+00     -1
    120    1.12146463e+00    9.22362732e-01    5.00000000e-02    4.94000000e-02   -1.58117327e-02   -2.09805068e-03    0.00000000e+00     -1
    121   -5.81795125e-01    9.71475620e-01    5.00000000e-02    4.94000000e-02    1.30806222e-02    2.31752376e-02    0.00000000e+00     -1
    122   -2.34290940e-01   -4.03570093e-01    5.00000000e-02    4.94000000e-02    3.03922560e-03    2.72240815e-03    0.00000000e+00     -1
    123   -3.35747723e-01   -5.28938888e-02    5.00000000e-02    4.94000000e-02    7.69399590e-03    2.08261339e-02    0.00000000e+00     -1
    124   -7.22393441e-01   -3.03465985e-01    5.00000000e-02    4.94000000e-02    7.32600916e-03    4.63459486e-03    0.00000000e+00     -1
    125   -3.74780689e-01   -1.15461419e+00    5.00000000e-02    4.94000000e-02   -2.45463282e-02    2.11846132e-02    0.00000000e+00     -1
    126   -1.24844337e-01   -7.84644829e-01    5.00000000e-02    4.94000000e-02   -6.13964920e-04    1.47615633e-02    0.00000000e+00     -1
    127    1.11763580e+00    3.33622067e-01    5.00000000e-02    4.94000000e-02   -1.72331809e-02   -1.03555444e-02    0.00000000e+00     -1
    128   -3.21532938e-01    9.17290220e-01    5.00000000e-02    4.94000000e-02    1.99715641e-02    1.23818880e-02    0.00000000e+00     -1
    129   -9.06418047e-01    1.07193718e+00    5.00000000e-02    4.94000000e-02    1.82839509e-02    6.15972282e-03    0.00000000e+00     -1
    130   -6.53875478e-01   -8.95993818e-01    5.00000000e-02    4.94000000e-02    2.23462333e-02   -2.43066872e-02    0.00000000e+00     -1
    131   -9.12025629e-01   -8.14021385e-01    5.00000000e-02    4.94000000e-02   -1.90761081e-03    7.42725622e-03    0.00000000e+00     -1
    132   -4.96374305e-01   -1.52196216e-01    5.00000000e-02    4.94000000e-02   -1.27965639e-02    2.06195271e-02    0.00000000e+00     -1
    133   -1.63575569e-01   -1.11668075e+00    5.00000000e-02    4.94000000e-02    1.56951835e-02    1.26691339e-02    0.00000000e+00     -1
    134    1.19512775e+00   -3.44680741e-01    5.00000000e-02    4.94000000e-02   -2.32166781e-02    1.17741876e-03    0.00000000e+00     -1
    135   -1.07959708e+00   -3.80442302e-01    5.00000000e-02    4.94000000e-02    1.33350574e-02    1.51665079e-02    0.00000000e+00     -1
    136    4.36612165e-01    4.76911223e-01    5.00000000e-02    4.94000000e-02    2.02093568e-02   -9.35301428e-03    0.00000000e+00     -1
    137   -7.46247329e-01    7.42489626e-01    5.00000000e-02    4.94000000e-02    4.55552998e-03   -2.23280301e-02    0.00000000e+00     -1
    138   -8.22539776e-01   -9.56510030e-01    5.00000000e-02    4.94000000e-02   -1.27925694e-02   -1.81914745e-02    0.00000000e+00     -1
    139   -5.83274276e-01   -7.42799862e-02    5.00000000e-02    4.94000000e-02    4.35056024e-03   -1.65581417e-02    0.00000000e+00     -1
    140    5.43087865e-02   -7.06285934e-01    5.00000000e-02    4.94000000e-02   -4.95073243e-03   -9.64158256e-03    0.00000000e+00     -1
    141    6.22100220e-01   -6.85142421e-01    5.00000000e-02    4.94000000e-02   -1.20944164e-02    9.17869987e-03    0.00000000e+00     -1
    142    8.28294907e-01   -1.16117406e+00    5.00000000e-02    4.94000000e-02    1.76205582e-02    5.03813223e-03    0.00000000e+00     -1
    143    8.35200234e-01    6.43924484e-02    5.00000000e-02    4.94000000e-02   -1.24894849e-02   -1.21886057e-02    0.00000000e+00     -1
    144   -3.36138627e-01   -3.74497332e-01    5.00000000e-02    4.94000000e-02   -2.28042348e-02   -2.38068400e-02    0.00000000e+00     -1
    145   -3.05900088e-02   -1.18781711e+00    5.00000000e-02    4.94000000e-02   -1.03557220e-02    1.04131225e-02    0.00000000e+00     -1
    146    1.77829234e-02    7.68350903e-01    5.00000000e-02    4.94000000e-02   -1.62645626e-03   -2.10871059e-02    0.00000000e+00     -1
    147   -1.09585269e+00    1.01611382e+00    5.00000000e-02    4.94000000e-02   -2.07794502e-02   -1.27570848e-02    0.00000000e+00     -1
    148   -1.18324772e+00    6.66011988e-01    5.00000000e-02    4.94000000e-02    3.93062871e-03    1.18230941e-02    0.00000000e+00     -1
    149    6.90341702e-01   -9.68630111e-01    5.00000000e-02    4.94000000e-02    2.23217609e-02   -1.99259838e-02    0.00000000e+00     -1
    150   -9.71897405e-01    7.43382657e-01    5.00000000e-02    4.94000000e-02    1.23365165e-02   -1.11393176e-02    0.00000000e+00     -1
    151   -9.67964665e-01    6.26068798e-01    5.00000000e-02    4.94000000e-02    2.40554295e-02    1.72636497e-02    0.00000000e+00     -1
    152    4.61912307e-01   -3.80304735e-01    5.00000000e-02    4.94000000e-02   -2.17429119e-03   -3.28009523e-03    0.00000000e+00     -1
    153   -8.88057630e-01    2.41181173e-01    5.00000000e-02    4.94000000e-02   -2.09367482e-02   -6.10014251e-03    0.00000000e+00     -1
    154    3.83706263e-01   -8.71305353e-01    5.00000000e-02    4.94000000e-02   -1.92770484e-02    1.90341587e-02    0.00000000e+00     -1
    155    3.59487719e-01   -1.18695626e+00    5.00000000e-02    4.94000000e-02   -1.86889059e-02   -1.90254665e-03    0.00000000e+00     -1
    156    8.81273633e-01    9.84543609e-01    5.00000000e-02    4.94000000e-02   -2.18663025e-02   -2.26408697e-02    0.00000000e+00     -1
    157   -3.01917988e-01    6.94184928e-01    5.00000000e-02    4.94000000e-02   -5.90561742e-03   -2.01254713e-02    0.00000000e+00     -1
    158    7.95508244e-01    8.38251861e-01    5.00000000e-02    4.94000000e-02    1.07215828e-02    6.76019603e-03    0.00000000e+00     -1
    159    2.99179581e-01    3.87325628e-02    5.00000000e-02    4.94000000e-02    1.20063371e-04    3.94062585e-03    0.00000000e+00     -1
    160   -9.46616875e-01   -4.48825089e-01    5.00000000e-02    4.94000000e-02    1.94216426e-02   -1.98883367e-02    0.00000000e+00     -1
    161   -4.92956878e-01   -8.58915422e-01    5.00000000e-02    4.94000000e-02    3.05036764e-03    7.22599208e-03    0.00000000e+00     -1
    162   -3.36513965e-01   -7.70432058e-01    5.00000000e-02    4.94000000e-02   -2.84786822e-03   -6.06447583e-03    0.00000000e+00     -1
    163   -9.58354366e-01    3.54053393e-01    5.00000000e-02    4.94000000e-02   -8.71442761e-03    1.84719893e-02    0.00000000e+00     -1
    164   -1.62722128e-01    9.63716679e-01    5.00000000e-02    4.94000000e-02    1.90615844e-02    8.74247809e-03    0.00000000e+00     -1
    165   -6.80668803e-02   -9.44360370e-02    5.00000000e-02    4.94000000e-02   -1.03784127e-02   -1.37792259e-02    0.00000000e+00     -1
    166    9.61852348e-01   -1.19321329e+00    5.00000000e-02    4.94000000e-02   -1.05624193e-02    1.54308387e-02    0.00000000e+00     -1
    167    8.67036028e-01   -9.28885717e-01    5.00000000e-02    4.94000000e-02   -1.46371665e-02    2.47097986e-02    0.00000000e+00     -1
    168    4.02979970e-01    8.66749747e-02    5.00000000e-02    4.94000000e-02   -1.70826140e-03    1.64273160e-02    0.00000000e+00     -1
    169   -8.28694784e-01    8.11166138e-01    5.00000000e-02    4.94000000e-02    8.68240811e-03   -8.80741739e-03    0.00000000e+00     -1
    170    3.36882670e-01   -1.02624816e-01    5.00000000e-02    4.94000000e-02    1.08545789e-02   -1.99662730e-03    0.00000000e+00     -1
    171   -7.40087256e-01   -5.55157854e-01    5.00000000e-02    4.94000000e-02    9.66851438e-03   -2.79513333e-03    0.00000000e+00     -1
    172   -5.17728162e-01    5.10258878e-02    5.00000000e-02    4.94000000e-02   -1.59931828e-02   -7.03766615e-03    0.00000000e+00     -1
    173   -8.63188826e-01   -2.72883236e-01    5.00000000e-02    4.94000000e-02   -3.67227394e-03   -1.98304885e-02    0.00000000e+00     -1
    174    7.26248903e-01   -8.17621388e-01    5.00000000e-02    4.94000000e-02   -9.34064979e-03   -5.21578993e-03    0.00000000e+00     -1
    175    7.76205445e-02   -1.06343059e-01    5.00000000e-02    4.94000000e-02    1.22504133e-02    2.35021043e-02    0.00000000e+00     -1
    176   -1.07262400e+00   -1.15077995e+00    5.00000000e-02    4.94000000e-02    1.98941556e-02    1.99760469e-02    0.00000000e+00     -1
    177   -9.24266300e-02   -1.02326913e+00    5.00000000e-02    4.94000000e-02   -4.55109739e-03   -2.00317433e-03    0.00000000e+00     -1
    178    1.03405024e+00   -3.40235262e-01    5.00000000e-02    4.94000000e-02    2.08425453e-02   -1.98378213e-02    0.00000000e+00     -1
    179    1.12414729e+00    7.70221542e-01    5.00000000e-02    4.94000000e-02    4.39944340e-04   -2.47636744e-02    0.00000000e+00     -1
    180   -1.11240990e+00    5.96828079e-01    5.00000000e-02    4.94000000e-02    1.10911218e-02   -7.47473702e-03    0.00000000e+00     -1
    181   -5.15641971e-01    8.92868277e-01    5.00000000e-02    4.94000000e-02    2.63687981e-03    8.76275663e-03    0.00000000e+00     -1
    182    1.19049971e+00   -1.17943532e+00    5.00000000e-02    4.94000000e-02   -6.81362582e-03    2.12709760e-02    0.00000000e+00     -1
    183   -5.64902796e-01   -9.61715713e-01    5.00000000e-02    4.94000000e-02    1.50511939e-02   -1.04471502e-02    0.00000000e+00     -1
    184   -1.18330997e+00   -2.86291237e-01    5.00000000e-02    4.94000000e-02    9.90481348e-03    1.94755436e-02    0.00000000e+00     -1
    185   -9.29013097e-01   -6.64852864e-01    5.00000000e-02    4.94000000e-02   -2.36594213e-03    1.80392106e-02    0.00000000e+00     -1
    186    2.77178412e-01   -3.18915682e-01    5.00000000e-02    4.94000000e-02    8.69536482e-04   -6.06004199e-03    0.00000000e+00     -1
    187    4.65818551e-01    4.40480244e-03    5.00000000e-02    4.94000000e-02   -2.41001161e-02    7.50327931e-03    0.00000000e+00     -1
    188    9.48848928e-01    4.82838566e-02    5.00000000e-02    4.94000000e-02   -1.29292545e-02    8.76600700e-03    0.00000000e+00     -1
    189   -7.63193150e-01    3.30974889e-01    5.00000000e-02    4.94000000e-02   -1.28236156e-02   -2.37712252e-02    0.00000000e+00     -1
    190   -8.52129159e-01   -1.16841249e+00    5.00000000e-02    4.94000000e-02    1.22577202e-02    1.52760969e-03    0.00000000e+00     -1
    191    3.69023286e-01    1.13236362e+00    5.00000000e-02    4.94000000e-02    7.22561026e-03    2.42489819e-02    0.00000000e+00     -1
    192    8.09080130e-02    8.74066205e-01    5.00000000e-02    4.94000000e-02    4.21440533e-03   -2.00185328e-02    0.00000000e+00     -1
    193   -8.66772098e-01    6.81941320e-01    5.00000000e-02    4.94000000e-02    1.02649972e-02   -1.33717473e-02    0.00000000e+00     -1
    194    6.91836609e-01    1.05515833e+00    5.00000000e-02    4.94000000e-02    1.10770001e-02    1.13423080e-02    0.00000000e+00     -1
    195    1.15548782e+00    1.03851882e+00    5.00000000e-02    4.94000000e-02    2.86457342e-03    1.04307805e-02    0.00000000e+00     -1
